"date","ni","day","av7"
2020-08-28,2576,"Fri",2129.71428571429
2020-08-29,31,"Sat",2134.14285714286
2020-08-30,0,NA,2134.14285714286
2020-08-31,3331,"Mon",2089.71428571429
2020-09-01,2721,"Tue",2037.42857142857
2020-09-02,2742,"Wed",2026
2020-09-03,3048,"Thu",2064.14285714286
2020-09-04,2954,"Fri",2118.14285714286
2020-09-05,0,NA,2113.71428571429
2020-09-06,1,"Sun",2113.85714285714
2020-09-07,3727,"Mon",2170.42857142857
2020-09-08,3206,"Tue",2239.71428571429
2020-09-09,3197,"Wed",2304.71428571429
2020-09-10,2711,"Thu",2256.57142857143
2020-09-11,2135,"Fri",2139.57142857143
2020-09-12,297,"Sat",2182
2020-09-13,2804,"Sun",2582.42857142857
2020-09-14,1962,"Mon",2330.28571428571
2020-09-15,2605,"Tue",2244.42857142857
2020-09-16,2953,"Wed",2209.57142857143
2020-09-17,2844,"Thu",2228.57142857143
2020-09-18,3433,"Fri",2414
2020-09-19,0,NA,2371.57142857143
2020-09-20,2,"Sun",1971.28571428571
2020-09-21,4283,"Mon",2302.85714285714
2020-09-22,2978,"Tue",2356.14285714286
2020-09-23,3154,"Wed",2384.85714285714
2020-09-24,3112,"Thu",2423.14285714286
2020-09-25,3492,"Fri",2431.57142857143
2020-09-26,0,NA,2431.57142857143
2020-09-27,0,NA,2431.28571428571
2020-09-28,4097,"Mon",2404.71428571429
2020-09-29,2791,"Tue",2378
2020-09-30,3183,"Wed",2382.14285714286
2020-10-01,3698,"Thu",2465.85714285714
2020-10-02,3858,"Fri",2518.14285714286
2020-10-03,1240,"Sat",2695.28571428571
2020-10-04,1721,"Sun",2941.14285714286
2020-10-05,3369,"Mon",2837.14285714286
2020-10-06,3118,"Tue",2883.85714285714
2020-10-07,3053,"Wed",2865.28571428571
