"month","Class","n","Class.name"
Dec 2019,4671,6,"Wholesale of solid, liquid and gaseous fuels and related products"
Dec 2019,4672,5,"Wholesale of metals and metal ores"
Dec 2019,4673,20,"Wholesale of wood, construction materials and sanitary equipment"
Dec 2019,4674,13,"Wholesale of hardware, plumbing and heating equipment and supplies"
Dec 2019,4675,5,"Wholesale of chemical products"
Dec 2019,4676,15,"Wholesale of other intermediate products"
Dec 2019,4677,9,"Wholesale of waste and scrap"
Dec 2019,4690,212,"Non-specialised wholesale trade"
Dec 2019,4711,198,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Dec 2019,4719,227,"Other retail sale in non-specialised stores"
Dec 2019,4721,15,"Retail sale of fruit and vegetables in specialised stores"
Dec 2019,4722,20,"Retail sale of meat and meat products in specialised stores"
Dec 2019,4723,7,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Dec 2019,4724,38,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
Dec 2019,4725,20,"Retail sale of beverages in specialised stores"
Dec 2019,4726,9,"Retail sale of tobacco products in specialised stores"
Dec 2019,4729,49,"Other retail sale of food in specialised stores"
Dec 2019,4730,8,"Retail sale of automotive fuel in specialised stores"
Dec 2019,4741,29,"Retail sale of computers, peripheral units and software in specialised stores"
Dec 2019,4742,42,"Retail sale of telecommunications equipment in specialised stores"
Dec 2019,4743,4,"Retail sale of audio and video equipment in specialised stores"
Dec 2019,4751,22,"Retail sale of textiles in specialised stores"
Dec 2019,4752,9,"Retail sale of hardware, paints and glass in specialised stores"
Dec 2019,4753,20,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
Dec 2019,4754,7,"Retail sale of electrical household appliances in specialised stores"
Dec 2019,4759,50,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
Dec 2019,4761,12,"Retail sale of books in specialised stores"
Dec 2019,4762,2,"Retail sale of newspapers and stationery in specialised stores"
Dec 2019,4763,10,"Retail sale of music and video recordings in specialised stores"
Dec 2019,4764,53,"Retail sale of sporting equipment in specialised stores"
Dec 2019,4765,17,"Retail sale of games and toys in specialised stores"
Dec 2019,4771,185,"Retail sale of clothing in specialised stores"
Dec 2019,4772,14,"Retail sale of footwear and leather goods in specialised stores"
Dec 2019,4773,30,"Dispensing chemist in specialised stores"
Dec 2019,4774,15,"Retail sale of medical and orthopaedic goods in specialised stores"
Dec 2019,4775,50,"Retail sale of cosmetic and toilet articles in specialised stores"
Dec 2019,4776,34,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Dec 2019,4777,30,"Retail sale of watches and jewellery in specialised stores"
Dec 2019,4778,81,"Other retail sale of new goods in specialised stores"
Dec 2019,4779,26,"Retail sale of second-hand goods in stores"
Dec 2019,4781,23,"Retail sale via stalls and markets of food, beverages and tobacco products"
Dec 2019,4782,37,"Retail sale via stalls and markets of textiles, clothing and footwear"
Dec 2019,4789,32,"Retail sale via stalls and markets of other goods"
Dec 2019,4791,951,"Retail sale via mail order houses or via Internet"
Dec 2019,4799,217,"Other retail sale not in stores, stalls or markets"
Jan 2020,4511,488,"Sale of cars and light motor vehicles"
Jan 2020,4519,68,"Sale of other motor vehicles"
Jan 2020,4520,441,"Maintenance and repair of motor vehicles"
Jan 2020,4531,46,"Wholesale trade of motor vehicle parts and accessories"
Jan 2020,4532,91,"Retail trade of motor vehicle parts and accessories"
Jan 2020,4540,27,"Sale, maintenance and repair of motorcycles and related parts and accessories"
Jan 2020,4611,17,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
Jan 2020,4612,25,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
Jan 2020,4613,39,"Agents involved in the sale of timber and building materials"
Jan 2020,4614,28,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
Jan 2020,4615,52,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
Jan 2020,4616,134,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
Jan 2020,4617,49,"Agents involved in the sale of food, beverages and tobacco"
Jan 2020,4618,111,"Agents specialised in the sale of other particular products"
Jan 2020,4619,234,"Agents involved in the sale of a variety of goods"
Jan 2020,4621,10,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
Jan 2020,4622,20,"Wholesale of flowers and plants"
Jan 2020,4623,1,"Wholesale of live animals"
Jan 2020,4624,3,"Wholesale of hides, skins and leather"
Jan 2020,4631,42,"Wholesale of fruit and vegetables"
Jan 2020,4632,112,"Wholesale of meat and meat products"
Jan 2020,4633,10,"Wholesale of dairy products, eggs and edible oils and fats"
Jan 2020,4634,108,"Wholesale of beverages"
Jan 2020,4635,6,"Wholesale of tobacco products"
Jan 2020,4636,14,"Wholesale of sugar and chocolate and sugar confectionery"
Jan 2020,4637,36,"Wholesale of coffee, tea, cocoa and spices"
Jan 2020,4638,25,"Wholesale of other food, including fish, crustaceans and molluscs"
Jan 2020,4639,36,"Non-specialised wholesale of food, beverages and tobacco"
Jan 2020,4641,54,"Wholesale of textiles"
Jan 2020,4642,195,"Wholesale of clothing and footwear"
Jan 2020,4643,18,"Wholesale of electrical household appliances"
Jan 2020,4644,2,"Wholesale of china and glassware and cleaning materials"
Jan 2020,4645,96,"Wholesale of perfume and cosmetics"
Jan 2020,4646,30,"Wholesale of pharmaceutical goods"
Jan 2020,4647,27,"Wholesale of furniture, carpets and lighting equipment"
Jan 2020,4648,24,"Wholesale of watches and jewellery"
Jan 2020,4649,66,"Wholesale of other household goods"
Jan 2020,4651,60,"Wholesale of computers, computer peripheral equipment and software"
Jan 2020,4652,39,"Wholesale of electronic and telecommunications equipment and parts"
Jan 2020,4661,11,"Wholesale of agricultural machinery, equipment and supplies"
Jan 2020,4662,9,"Wholesale of machine tools"
Jan 2020,4663,5,"Wholesale of mining, construction and civil engineering machinery"
Jan 2020,4665,10,"Wholesale of office furniture"
Jan 2020,4666,6,"Wholesale of other office machinery and equipment"
Jan 2020,4669,44,"Wholesale of other machinery and equipment"
Jan 2020,4671,13,"Wholesale of solid, liquid and gaseous fuels and related products"
Jan 2020,4672,14,"Wholesale of metals and metal ores"
Jan 2020,4673,21,"Wholesale of wood, construction materials and sanitary equipment"
Jan 2020,4674,29,"Wholesale of hardware, plumbing and heating equipment and supplies"
Jan 2020,4675,7,"Wholesale of chemical products"
Jan 2020,4676,21,"Wholesale of other intermediate products"
Jan 2020,4677,38,"Wholesale of waste and scrap"
Jan 2020,4690,420,"Non-specialised wholesale trade"
Jan 2020,4711,287,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Jan 2020,4719,380,"Other retail sale in non-specialised stores"
Jan 2020,4721,20,"Retail sale of fruit and vegetables in specialised stores"
Jan 2020,4722,32,"Retail sale of meat and meat products in specialised stores"
Jan 2020,4723,9,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Jan 2020,4724,59,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
Jan 2020,4725,40,"Retail sale of beverages in specialised stores"
Jan 2020,4726,27,"Retail sale of tobacco products in specialised stores"
Jan 2020,4729,96,"Other retail sale of food in specialised stores"
Jan 2020,4730,15,"Retail sale of automotive fuel in specialised stores"
Jan 2020,4741,45,"Retail sale of computers, peripheral units and software in specialised stores"
Jan 2020,4742,88,"Retail sale of telecommunications equipment in specialised stores"
Jan 2020,4743,9,"Retail sale of audio and video equipment in specialised stores"
Jan 2020,4751,44,"Retail sale of textiles in specialised stores"
Jan 2020,4752,20,"Retail sale of hardware, paints and glass in specialised stores"
Jan 2020,4753,42,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
Jan 2020,4754,18,"Retail sale of electrical household appliances in specialised stores"
Jan 2020,4759,95,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
Jan 2020,4761,20,"Retail sale of books in specialised stores"
Jan 2020,4762,13,"Retail sale of newspapers and stationery in specialised stores"
Jan 2020,4763,17,"Retail sale of music and video recordings in specialised stores"
Jan 2020,4764,79,"Retail sale of sporting equipment in specialised stores"
Jan 2020,4765,29,"Retail sale of games and toys in specialised stores"
Jan 2020,4771,320,"Retail sale of clothing in specialised stores"
Jan 2020,4772,25,"Retail sale of footwear and leather goods in specialised stores"
Jan 2020,4773,27,"Dispensing chemist in specialised stores"
Jan 2020,4774,20,"Retail sale of medical and orthopaedic goods in specialised stores"
Jan 2020,4775,85,"Retail sale of cosmetic and toilet articles in specialised stores"
Jan 2020,4776,70,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Jan 2020,4777,62,"Retail sale of watches and jewellery in specialised stores"
Jan 2020,4778,126,"Other retail sale of new goods in specialised stores"
Jan 2020,4779,33,"Retail sale of second-hand goods in stores"
Jan 2020,4781,27,"Retail sale via stalls and markets of food, beverages and tobacco products"
Jan 2020,4782,55,"Retail sale via stalls and markets of textiles, clothing and footwear"
Jan 2020,4789,48,"Retail sale via stalls and markets of other goods"
Jan 2020,4791,1540,"Retail sale via mail order houses or via Internet"
Jan 2020,4799,480,"Other retail sale not in stores, stalls or markets"
Feb 2020,4511,473,"Sale of cars and light motor vehicles"
Feb 2020,4519,42,"Sale of other motor vehicles"
Feb 2020,4520,452,"Maintenance and repair of motor vehicles"
Feb 2020,4531,53,"Wholesale trade of motor vehicle parts and accessories"
Feb 2020,4532,98,"Retail trade of motor vehicle parts and accessories"
Feb 2020,4540,30,"Sale, maintenance and repair of motorcycles and related parts and accessories"
Feb 2020,4611,20,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
Feb 2020,4612,20,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
Feb 2020,4613,32,"Agents involved in the sale of timber and building materials"
Feb 2020,4614,28,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
Feb 2020,4615,51,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
Feb 2020,4616,138,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
Feb 2020,4617,66,"Agents involved in the sale of food, beverages and tobacco"
Feb 2020,4618,100,"Agents specialised in the sale of other particular products"
Feb 2020,4619,269,"Agents involved in the sale of a variety of goods"
Feb 2020,4621,9,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
Feb 2020,4622,23,"Wholesale of flowers and plants"
Feb 2020,4623,1,"Wholesale of live animals"
Feb 2020,4624,3,"Wholesale of hides, skins and leather"
Feb 2020,4631,46,"Wholesale of fruit and vegetables"
Feb 2020,4632,27,"Wholesale of meat and meat products"
Feb 2020,4633,18,"Wholesale of dairy products, eggs and edible oils and fats"
Feb 2020,4634,136,"Wholesale of beverages"
Feb 2020,4635,11,"Wholesale of tobacco products"
Feb 2020,4636,17,"Wholesale of sugar and chocolate and sugar confectionery"
Feb 2020,4637,49,"Wholesale of coffee, tea, cocoa and spices"
Feb 2020,4638,28,"Wholesale of other food, including fish, crustaceans and molluscs"
Feb 2020,4639,54,"Non-specialised wholesale of food, beverages and tobacco"
Feb 2020,4641,57,"Wholesale of textiles"
Feb 2020,4642,181,"Wholesale of clothing and footwear"
Feb 2020,4643,20,"Wholesale of electrical household appliances"
Feb 2020,4644,9,"Wholesale of china and glassware and cleaning materials"
Feb 2020,4645,98,"Wholesale of perfume and cosmetics"
Feb 2020,4646,24,"Wholesale of pharmaceutical goods"
Feb 2020,4647,24,"Wholesale of furniture, carpets and lighting equipment"
Feb 2020,4648,34,"Wholesale of watches and jewellery"
Feb 2020,4649,69,"Wholesale of other household goods"
Feb 2020,4651,53,"Wholesale of computers, computer peripheral equipment and software"
Feb 2020,4652,47,"Wholesale of electronic and telecommunications equipment and parts"
Feb 2020,4661,11,"Wholesale of agricultural machinery, equipment and supplies"
Feb 2020,4662,11,"Wholesale of machine tools"
Feb 2020,4663,5,"Wholesale of mining, construction and civil engineering machinery"
Feb 2020,4664,3,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
Feb 2020,4665,14,"Wholesale of office furniture"
Feb 2020,4666,7,"Wholesale of other office machinery and equipment"
Feb 2020,4669,31,"Wholesale of other machinery and equipment"
Feb 2020,4671,16,"Wholesale of solid, liquid and gaseous fuels and related products"
Feb 2020,4672,13,"Wholesale of metals and metal ores"
Feb 2020,4673,20,"Wholesale of wood, construction materials and sanitary equipment"
Feb 2020,4674,23,"Wholesale of hardware, plumbing and heating equipment and supplies"
Feb 2020,4675,10,"Wholesale of chemical products"
Feb 2020,4676,18,"Wholesale of other intermediate products"
Feb 2020,4677,8,"Wholesale of waste and scrap"
Feb 2020,4690,359,"Non-specialised wholesale trade"
Feb 2020,4711,296,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Feb 2020,4719,350,"Other retail sale in non-specialised stores"
Feb 2020,4721,35,"Retail sale of fruit and vegetables in specialised stores"
