"IncorporationDate","Class","n","Class.name"
2019-01-11,4779,1,"Retail sale of second-hand goods in stores"
2019-01-11,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-01-11,4789,2,"Retail sale via stalls and markets of other goods"
2019-01-11,4791,31,"Retail sale via mail order houses or via Internet"
2019-01-11,4799,5,"Other retail sale not in stores, stalls or markets"
2019-01-14,4511,21,"Sale of cars and light motor vehicles"
2019-01-14,4519,1,"Sale of other motor vehicles"
2019-01-14,4520,17,"Maintenance and repair of motor vehicles"
2019-01-14,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2019-01-14,4532,5,"Retail trade of motor vehicle parts and accessories"
2019-01-14,4611,3,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2019-01-14,4612,1,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
2019-01-14,4613,1,"Agents involved in the sale of timber and building materials"
2019-01-14,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-01-14,4615,2,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-01-14,4616,4,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-01-14,4617,4,"Agents involved in the sale of food, beverages and tobacco"
2019-01-14,4618,6,"Agents specialised in the sale of other particular products"
2019-01-14,4619,8,"Agents involved in the sale of a variety of goods"
2019-01-14,4624,1,"Wholesale of hides, skins and leather"
2019-01-14,4631,3,"Wholesale of fruit and vegetables"
2019-01-14,4632,1,"Wholesale of meat and meat products"
2019-01-14,4634,4,"Wholesale of beverages"
2019-01-14,4636,2,"Wholesale of sugar and chocolate and sugar confectionery"
2019-01-14,4637,2,"Wholesale of coffee, tea, cocoa and spices"
2019-01-14,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-01-14,4639,1,"Non-specialised wholesale of food, beverages and tobacco"
2019-01-14,4641,1,"Wholesale of textiles"
2019-01-14,4642,7,"Wholesale of clothing and footwear"
2019-01-14,4645,3,"Wholesale of perfume and cosmetics"
2019-01-14,4646,1,"Wholesale of pharmaceutical goods"
2019-01-14,4649,1,"Wholesale of other household goods"
2019-01-14,4651,3,"Wholesale of computers, computer peripheral equipment and software"
2019-01-14,4652,5,"Wholesale of electronic and telecommunications equipment and parts"
2019-01-14,4665,1,"Wholesale of office furniture"
2019-01-14,4666,1,"Wholesale of other office machinery and equipment"
2019-01-14,4669,2,"Wholesale of other machinery and equipment"
2019-01-14,4671,1,"Wholesale of solid, liquid and gaseous fuels and related products"
2019-01-14,4674,4,"Wholesale of hardware, plumbing and heating equipment and supplies"
2019-01-14,4690,11,"Non-specialised wholesale trade"
2019-01-14,4711,11,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-01-14,4719,19,"Other retail sale in non-specialised stores"
2019-01-14,4723,1,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2019-01-14,4724,2,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-01-14,4725,3,"Retail sale of beverages in specialised stores"
2019-01-14,4729,5,"Other retail sale of food in specialised stores"
2019-01-14,4742,4,"Retail sale of telecommunications equipment in specialised stores"
2019-01-14,4743,1,"Retail sale of audio and video equipment in specialised stores"
2019-01-14,4751,1,"Retail sale of textiles in specialised stores"
2019-01-14,4753,2,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-01-14,4759,3,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-01-14,4761,1,"Retail sale of books in specialised stores"
2019-01-14,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2019-01-14,4764,2,"Retail sale of sporting equipment in specialised stores"
2019-01-14,4765,1,"Retail sale of games and toys in specialised stores"
2019-01-14,4771,12,"Retail sale of clothing in specialised stores"
2019-01-14,4773,3,"Dispensing chemist in specialised stores"
2019-01-14,4774,1,"Retail sale of medical and orthopaedic goods in specialised stores"
2019-01-14,4775,6,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-01-14,4776,7,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-01-14,4777,5,"Retail sale of watches and jewellery in specialised stores"
2019-01-14,4778,5,"Other retail sale of new goods in specialised stores"
2019-01-14,4779,3,"Retail sale of second-hand goods in stores"
2019-01-14,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2019-01-14,4782,1,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-01-14,4789,2,"Retail sale via stalls and markets of other goods"
2019-01-14,4791,64,"Retail sale via mail order houses or via Internet"
2019-01-14,4799,17,"Other retail sale not in stores, stalls or markets"
2019-01-15,4511,19,"Sale of cars and light motor vehicles"
2019-01-15,4519,2,"Sale of other motor vehicles"
2019-01-15,4520,12,"Maintenance and repair of motor vehicles"
2019-01-15,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2019-01-15,4532,2,"Retail trade of motor vehicle parts and accessories"
2019-01-15,4613,1,"Agents involved in the sale of timber and building materials"
2019-01-15,4614,1,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-01-15,4615,1,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-01-15,4616,2,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-01-15,4618,4,"Agents specialised in the sale of other particular products"
2019-01-15,4619,6,"Agents involved in the sale of a variety of goods"
2019-01-15,4621,1,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
2019-01-15,4631,2,"Wholesale of fruit and vegetables"
2019-01-15,4632,1,"Wholesale of meat and meat products"
2019-01-15,4633,2,"Wholesale of dairy products, eggs and edible oils and fats"
2019-01-15,4637,5,"Wholesale of coffee, tea, cocoa and spices"
2019-01-15,4639,3,"Non-specialised wholesale of food, beverages and tobacco"
2019-01-15,4641,1,"Wholesale of textiles"
2019-01-15,4642,4,"Wholesale of clothing and footwear"
2019-01-15,4645,7,"Wholesale of perfume and cosmetics"
2019-01-15,4648,1,"Wholesale of watches and jewellery"
2019-01-15,4649,1,"Wholesale of other household goods"
2019-01-15,4651,1,"Wholesale of computers, computer peripheral equipment and software"
2019-01-15,4652,2,"Wholesale of electronic and telecommunications equipment and parts"
2019-01-15,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2019-01-15,4669,1,"Wholesale of other machinery and equipment"
2019-01-15,4671,1,"Wholesale of solid, liquid and gaseous fuels and related products"
2019-01-15,4673,3,"Wholesale of wood, construction materials and sanitary equipment"
2019-01-15,4674,4,"Wholesale of hardware, plumbing and heating equipment and supplies"
2019-01-15,4676,1,"Wholesale of other intermediate products"
2019-01-15,4690,9,"Non-specialised wholesale trade"
2019-01-15,4711,7,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-01-15,4719,12,"Other retail sale in non-specialised stores"
2019-01-15,4721,1,"Retail sale of fruit and vegetables in specialised stores"
2019-01-15,4723,1,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2019-01-15,4724,2,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-01-15,4725,1,"Retail sale of beverages in specialised stores"
2019-01-15,4726,1,"Retail sale of tobacco products in specialised stores"
2019-01-15,4729,3,"Other retail sale of food in specialised stores"
2019-01-15,4741,2,"Retail sale of computers, peripheral units and software in specialised stores"
2019-01-15,4742,3,"Retail sale of telecommunications equipment in specialised stores"
2019-01-15,4751,1,"Retail sale of textiles in specialised stores"
2019-01-15,4752,1,"Retail sale of hardware, paints and glass in specialised stores"
2019-01-15,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-01-15,4759,1,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-01-15,4762,2,"Retail sale of newspapers and stationery in specialised stores"
2019-01-15,4763,1,"Retail sale of music and video recordings in specialised stores"
2019-01-15,4764,2,"Retail sale of sporting equipment in specialised stores"
2019-01-15,4765,1,"Retail sale of games and toys in specialised stores"
2019-01-15,4771,13,"Retail sale of clothing in specialised stores"
2019-01-15,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2019-01-15,4774,1,"Retail sale of medical and orthopaedic goods in specialised stores"
2019-01-15,4775,5,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-01-15,4776,3,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-01-15,4777,1,"Retail sale of watches and jewellery in specialised stores"
2019-01-15,4778,4,"Other retail sale of new goods in specialised stores"
2019-01-15,4779,1,"Retail sale of second-hand goods in stores"
2019-01-15,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2019-01-15,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-01-15,4789,1,"Retail sale via stalls and markets of other goods"
2019-01-15,4791,45,"Retail sale via mail order houses or via Internet"
2019-01-15,4799,5,"Other retail sale not in stores, stalls or markets"
2019-01-16,4511,14,"Sale of cars and light motor vehicles"
2019-01-16,4519,3,"Sale of other motor vehicles"
2019-01-16,4520,17,"Maintenance and repair of motor vehicles"
2019-01-16,4531,2,"Wholesale trade of motor vehicle parts and accessories"
2019-01-16,4532,2,"Retail trade of motor vehicle parts and accessories"
2019-01-16,4540,1,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2019-01-16,4611,1,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2019-01-16,4613,1,"Agents involved in the sale of timber and building materials"
2019-01-16,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-01-16,4615,2,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-01-16,4616,1,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-01-16,4617,2,"Agents involved in the sale of food, beverages and tobacco"
2019-01-16,4618,7,"Agents specialised in the sale of other particular products"
2019-01-16,4619,5,"Agents involved in the sale of a variety of goods"
2019-01-16,4622,1,"Wholesale of flowers and plants"
2019-01-16,4631,1,"Wholesale of fruit and vegetables"
2019-01-16,4632,1,"Wholesale of meat and meat products"
2019-01-16,4633,1,"Wholesale of dairy products, eggs and edible oils and fats"
2019-01-16,4634,1,"Wholesale of beverages"
2019-01-16,4636,1,"Wholesale of sugar and chocolate and sugar confectionery"
2019-01-16,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-01-16,4639,3,"Non-specialised wholesale of food, beverages and tobacco"
2019-01-16,4642,10,"Wholesale of clothing and footwear"
2019-01-16,4645,1,"Wholesale of perfume and cosmetics"
2019-01-16,4646,2,"Wholesale of pharmaceutical goods"
2019-01-16,4647,2,"Wholesale of furniture, carpets and lighting equipment"
2019-01-16,4648,1,"Wholesale of watches and jewellery"
2019-01-16,4649,6,"Wholesale of other household goods"
2019-01-16,4651,2,"Wholesale of computers, computer peripheral equipment and software"
2019-01-16,4652,2,"Wholesale of electronic and telecommunications equipment and parts"
2019-01-16,4671,1,"Wholesale of solid, liquid and gaseous fuels and related products"
2019-01-16,4672,1,"Wholesale of metals and metal ores"
2019-01-16,4675,2,"Wholesale of chemical products"
2019-01-16,4676,2,"Wholesale of other intermediate products"
2019-01-16,4690,8,"Non-specialised wholesale trade"
2019-01-16,4711,12,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-01-16,4719,12,"Other retail sale in non-specialised stores"
2019-01-16,4722,1,"Retail sale of meat and meat products in specialised stores"
2019-01-16,4724,2,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-01-16,4725,2,"Retail sale of beverages in specialised stores"
2019-01-16,4726,1,"Retail sale of tobacco products in specialised stores"
2019-01-16,4729,1,"Other retail sale of food in specialised stores"
2019-01-16,4741,1,"Retail sale of computers, peripheral units and software in specialised stores"
2019-01-16,4742,1,"Retail sale of telecommunications equipment in specialised stores"
2019-01-16,4743,1,"Retail sale of audio and video equipment in specialised stores"
2019-01-16,4751,1,"Retail sale of textiles in specialised stores"
